,Temporal Dark Patterns,Monetary Dark Patterns,Social Dark Patterns,Psychological Dark Patterns,Temporal Dark Patterns Present,Monetary Dark Patterns Present,Social Dark Patterns Present,Psychological Dark Patterns Present,Temporal Dark Patterns Absence,Monetary Dark Patterns Absence,Social Dark Patterns Absence,Psychological Dark Patterns Absence
620,This game has 2 reported Temporal Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,2,0,0,0,0,0,0,0
621,This game has 5 reported Temporal Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,5,1,0,1,2,7,7,6
622,This game has 3 reported Temporal Dark Patterns. There are 25 votes indicating the absence of a dark pattern.,This game has 10 reported Monetary Dark Patterns. There are 34 votes indicating the absence of a dark pattern.,This game has 8 reported Social Dark Patterns. There are 20 votes indicating the absence of a dark pattern.,This game has 9 reported Psychological Dark Patterns. There are 19 votes indicating the absence of a dark pattern.,3,10,8,9,25,34,20,19
623,This game has 7 reported Temporal Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 8 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,7,0,0,8,6,11,14,6
624,This game has 46 reported Temporal Dark Patterns. There are 61 votes indicating the absence of a dark pattern.,This game has 12 reported Monetary Dark Patterns. There are 140 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 96 votes indicating the absence of a dark pattern.,This game has 60 reported Psychological Dark Patterns. There are 51 votes indicating the absence of a dark pattern.,46,12,0,60,61,140,96,51
625,This game has 2 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,2,4,0,1,3,7,7,3
626,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,0,6,1,1,7,5,6,6
627,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 4 reported Psychological Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,0,4,0,4,7,6,7,3
628,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,0,6,0,2,7,5,7,5
629,This game has 14 reported Temporal Dark Patterns. There are 58 votes indicating the absence of a dark pattern.,This game has 36 reported Monetary Dark Patterns. There are 84 votes indicating the absence of a dark pattern.,This game has 14 reported Social Dark Patterns. There are 62 votes indicating the absence of a dark pattern.,This game has 16 reported Psychological Dark Patterns. There are 58 votes indicating the absence of a dark pattern.,14,36,14,16,58,84,62,58
630,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 5 reported Monetary Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,3,5,0,0,4,6,7,7
631,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,3,2,0,3,4,9,7,4
632,This game has 5 reported Temporal Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,This game has 3 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,5,3,0,0,2,7,7,7
633,This game has 3 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,3,2,0,1,3,9,0,5
634,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 3 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,3,3,1,0,4,7,6,7
635,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 2 reported Social Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 0 reported Psychological Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,3,2,2,0,4,9,5,7
636,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,2,4,0,2,5,7,7,4
637,This game has 5 reported Temporal Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 15 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 5 reported Psychological Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,5,6,0,5,9,15,14,9
638,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,3,2,1,1,4,9,6,6
639,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 2 reported Social Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,2,2,2,1,5,9,5,6
640,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,3,1,1,2,4,10,6,5
641,This game has 1 reported Temporal Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,1,4,0,3,6,7,7,3
