,Temporal Dark Patterns,Monetary Dark Patterns,Social Dark Patterns,Psychological Dark Patterns,Temporal Dark Patterns Present,Monetary Dark Patterns Present,Social Dark Patterns Present,Psychological Dark Patterns Present,Temporal Dark Patterns Absence,Monetary Dark Patterns Absence,Social Dark Patterns Absence,Psychological Dark Patterns Absence
678,This game has 2 reported Temporal Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 2 reported Social Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,2,6,2,1,5,5,5,6
679,This game has 5 reported Temporal Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 11 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 2 reported Social Dark Patterns. There are 12 votes indicating the absence of a dark pattern.,This game has 6 reported Psychological Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,5,11,2,6,9,11,12,8
680,This game has 4 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,4,4,0,2,3,5,7,0
681,This game has 5 reported Temporal Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 8 reported Monetary Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 4 reported Social Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 5 reported Psychological Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,5,8,4,5,9,14,10,9
682,This game has 5 reported Temporal Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,5,4,0,3,2,7,7,4
683,This game has 4 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 4 reported Psychological Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,4,2,1,4,3,9,6,3
684,This game has 3 reported Temporal Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 11 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 3 reported Social Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 6 reported Psychological Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,3,11,3,6,11,11,11,8
685,This game has 4 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 3 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 5 reported Psychological Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,4,3,0,5,3,8,7,2
686,This game has 3 reported Temporal Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,3,4,1,3,4,7,6,4
687,This game has 4 reported Temporal Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 7 reported Monetary Dark Patterns. There are 14 votes indicating the absence of a dark pattern.,This game has 6 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 5 reported Psychological Dark Patterns. There are 9 votes indicating the absence of a dark pattern.,4,7,6,5,10,14,6,9
688,This game has 25 reported Temporal Dark Patterns. There are 25 votes indicating the absence of a dark pattern.,This game has 24 reported Monetary Dark Patterns. There are 44 votes indicating the absence of a dark pattern.,This game has 7 reported Social Dark Patterns. There are 39 votes indicating the absence of a dark pattern.,This game has 23 reported Psychological Dark Patterns. There are 27 votes indicating the absence of a dark pattern.,25,24,7,23,25,44,39,27
689,This game has 0 reported Temporal Dark Patterns. There are 7 votes indicating the absence of a dark pattern.,This game has 7 reported Monetary Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,0,7,1,3,7,2,5,4
690,This game has 4 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 2 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,4,2,0,3,3,8,0,3
691,This game has 11 reported Temporal Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 9 reported Monetary Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 21 votes indicating the absence of a dark pattern.,This game has 8 reported Psychological Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,11,9,0,8,6,5,21,8
692,This game has 4 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 1 reported Monetary Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 2 reported Social Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 1 votes indicating the absence of a dark pattern.,4,1,2,3,3,10,5,1
693,This game has 3 reported Temporal Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 2 reported Social Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,3,4,2,1,2,6,5,6
694,This game has 11 reported Temporal Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 10 reported Monetary Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 13 votes indicating the absence of a dark pattern.,This game has 5 reported Psychological Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,11,10,1,5,8,11,13,10
695,This game has 5 reported Temporal Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,This game has 3 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 4 votes indicating the absence of a dark pattern.,This game has 1 reported Psychological Dark Patterns. There are 5 votes indicating the absence of a dark pattern.,5,3,1,1,2,8,4,5
696,This game has 17 reported Temporal Dark Patterns. There are 39 votes indicating the absence of a dark pattern.,This game has 30 reported Monetary Dark Patterns. There are 57 votes indicating the absence of a dark pattern.,This game has 23 reported Social Dark Patterns. There are 33 votes indicating the absence of a dark pattern.,This game has 27 reported Psychological Dark Patterns. There are 28 votes indicating the absence of a dark pattern.,17,30,23,27,39,57,33,28
697,This game has 8 reported Temporal Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 9 reported Monetary Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 13 votes indicating the absence of a dark pattern.,This game has 3 reported Psychological Dark Patterns. There are 11 votes indicating the absence of a dark pattern.,8,9,1,3,6,8,13,11
698,This game has 3 reported Temporal Dark Patterns. There are 3 votes indicating the absence of a dark pattern.,This game has 4 reported Monetary Dark Patterns. There are 2 votes indicating the absence of a dark pattern.,This game has 0 reported Social Dark Patterns. There are 0 votes indicating the absence of a dark pattern.,This game has 2 reported Psychological Dark Patterns. There are 1 votes indicating the absence of a dark pattern.,3,4,0,2,3,2,0,1
699,This game has 5 reported Temporal Dark Patterns. There are 8 votes indicating the absence of a dark pattern.,This game has 6 reported Monetary Dark Patterns. There are 10 votes indicating the absence of a dark pattern.,This game has 1 reported Social Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,This game has 5 reported Psychological Dark Patterns. There are 6 votes indicating the absence of a dark pattern.,5,6,1,5,8,10,6,6
